ID,Timestamp,%CPU (global),Capacidad de memoria utilizada,% Memoria utilizada
0,2025-03-23 08:41:43,14.1,2061644,12.8849
1,2025-03-23 08:41:44,11.9,2061076,12.8813
2,2025-03-23 08:41:46,14.1,2060824,12.8797
3,2025-03-23 08:41:47,14.1,2063344,12.8955
4,2025-03-23 08:41:48,13.1,2063796,12.8983
5,2025-03-23 08:41:49,12.9,2064308,12.9015
6,2025-03-23 08:41:50,14.1,2064516,12.9028
7,2025-03-23 08:41:52,13.1,2065020,12.9060
8,2025-03-23 08:41:53,13.1,2067024,12.9185
9,2025-03-23 08:41:54,13.1,2065464,12.9087
10,2025-03-23 08:41:55,13.1,2065592,12.9095
11,2025-03-23 08:41:57,12,2067628,12.9223
12,2025-03-23 08:41:58,12,2067376,12.9207
13,2025-03-23 08:41:59,14.1,2069140,12.9317
14,2025-03-23 08:42:00,14,2068100,12.9252
15,2025-03-23 08:42:01,13.1,2067636,12.9223
16,2025-03-23 08:42:03,13.1,2067432,12.9210
17,2025-03-23 08:42:04,12,2067364,12.9206
18,2025-03-23 08:42:05,14,2067364,12.9206
19,2025-03-23 08:42:06,14,2067008,12.9184
20,2025-03-23 08:42:08,12,2066756,12.9168
21,2025-03-23 08:42:09,13.1,2066504,12.9152
22,2025-03-23 08:42:10,12,2065736,12.9104
23,2025-03-23 08:42:11,14.1,2065988,12.9120
24,2025-03-23 08:42:12,17.9,2065404,12.9084
25,2025-03-23 08:42:14,12,2064900,12.9052
26,2025-03-23 08:42:15,14,2064824,12.9047
27,2025-03-23 08:42:16,12,2066012,12.9122
28,2025-03-23 08:42:17,12.9,2065280,12.9076
29,2025-03-23 08:42:19,14,2065664,12.9100
30,2025-03-23 08:42:20,12.9,2064580,12.9032
31,2025-03-23 08:42:21,13.1,2064580,12.9032
32,2025-03-23 08:42:22,13.1,2064208,12.9009
33,2025-03-23 08:42:24,13.1,2064216,12.9009
34,2025-03-23 08:42:25,12.9,2063956,12.8993
35,2025-03-23 08:42:26,12,2064712,12.9040
36,2025-03-23 08:42:27,13.1,2064964,12.9056
37,2025-03-23 08:42:28,13.1,2065216,12.9072
38,2025-03-23 08:42:30,14,2065464,12.9087
39,2025-03-23 08:42:31,14.1,2065968,12.9119
40,2025-03-23 08:42:32,13.1,2066420,12.9147
41,2025-03-23 08:42:33,20,2065240,12.9073
42,2025-03-23 08:42:35,13.1,2066244,12.9136
