ID,Timestamp,%CPU (global),Capacidad de memoria utilizada,% Memoria utilizada
0,2025-03-22 13:51:27,9,1091528,13.5055
1,2025-03-22 13:51:29,9.6,1089852,13.4847
2,2025-03-22 13:51:30,9,1090488,13.4926
3,2025-03-22 13:51:31,9,1091796,13.5088
4,2025-03-22 13:51:32,8.8,1091384,13.5037
5,2025-03-22 13:51:34,9,1092104,13.5126
6,2025-03-22 13:51:35,9,1093388,13.5285
7,2025-03-22 13:51:36,9.6,1092868,13.5220
8,2025-03-22 13:51:37,9,1092440,13.5167
9,2025-03-22 13:51:39,8.9,1092904,13.5225
10,2025-03-22 13:51:40,8.9,1093872,13.5345
11,2025-03-22 13:51:41,9.6,1093460,13.5294
12,2025-03-22 13:51:42,9,1093072,13.5246
13,2025-03-22 13:51:44,9.4,1092004,13.5113
14,2025-03-22 13:51:45,10.3,1089812,13.4842
15,2025-03-22 13:51:46,9.6,1090384,13.4913
16,2025-03-22 13:51:47,9.6,1089420,13.4794
17,2025-03-22 13:51:49,9,1092152,13.5132
18,2025-03-22 13:51:50,8.9,1091192,13.5013
19,2025-03-22 13:51:51,9,1090816,13.4967
20,2025-03-22 13:51:53,9,1090520,13.4930
21,2025-03-22 13:51:54,9,1090320,13.4905
22,2025-03-22 13:51:55,9.6,1090408,13.4916
23,2025-03-22 13:51:56,9.6,1090704,13.4953
24,2025-03-22 13:51:58,9.6,1090676,13.4949
25,2025-03-22 13:51:59,9.6,1092756,13.5207
26,2025-03-22 13:52:00,9,1092916,13.5226
27,2025-03-22 13:52:01,9.6,1092156,13.5132
28,2025-03-22 13:52:03,9.6,1091988,13.5112
29,2025-03-22 13:52:04,9,1094384,13.5408
30,2025-03-22 13:52:05,9.6,1093400,13.5286
31,2025-03-22 13:52:06,8.9,1092552,13.5181
32,2025-03-22 13:52:08,9.9,1092192,13.5137
33,2025-03-22 13:52:09,9.6,1092676,13.5197
34,2025-03-22 13:52:10,9.6,1092116,13.5127
35,2025-03-22 13:52:11,9.6,1092028,13.5116
36,2025-03-22 13:52:13,8.3,1093548,13.5305
37,2025-03-22 13:52:14,9,1092684,13.5198
38,2025-03-22 13:52:15,9.6,1092752,13.5206
39,2025-03-22 13:52:16,9.6,1092584,13.5185
40,2025-03-22 13:52:18,9,1092372,13.5159
41,2025-03-22 13:52:19,9,1093632,13.5315
42,2025-03-22 13:52:20,9,1093200,13.5261
43,2025-03-22 13:52:21,9.6,1091816,13.5090
44,2025-03-22 13:52:23,9.6,1092072,13.5122
45,2025-03-22 13:52:24,9,1091704,13.5076
46,2025-03-22 13:52:25,9.6,1091200,13.5014
47,2025-03-22 13:52:26,8.8,1093008,13.5238
48,2025-03-22 13:52:28,9.6,1091844,13.5094
49,2025-03-22 13:52:29,9,1091932,13.5105
50,2025-03-22 13:52:30,9,1091936,13.5105
51,2025-03-22 13:52:31,9.7,1091464,13.5047
52,2025-03-22 13:52:33,8.8,1091408,13.5040
53,2025-03-22 13:52:34,8.9,1094412,13.5411
54,2025-03-22 13:52:35,9.6,1094264,13.5393
55,2025-03-22 13:52:37,9.6,1094788,13.5458
56,2025-03-22 13:52:38,9.6,1094176,13.5382
57,2025-03-22 13:52:39,9.4,1092836,13.5216
58,2025-03-22 13:52:40,9.6,1092100,13.5125
59,2025-03-22 13:52:42,9.7,1092584,13.5185
60,2025-03-22 13:52:43,9.7,1093060,13.5244
61,2025-03-22 13:52:44,9,1093216,13.5263
62,2025-03-22 13:52:45,9,1092676,13.5197
63,2025-03-22 13:52:47,9,1092132,13.5129
64,2025-03-22 13:52:48,9,1091692,13.5075
65,2025-03-22 13:52:49,9,1091884,13.5099
66,2025-03-22 13:52:50,9,1090764,13.4960
67,2025-03-22 13:52:52,9,1090692,13.4951
68,2025-03-22 13:52:53,9.6,1091072,13.4998
69,2025-03-22 13:52:54,9.6,1093060,13.5244
70,2025-03-22 13:52:55,8.3,1090816,13.4967
71,2025-03-22 13:52:57,9,1090168,13.4886
72,2025-03-22 13:52:58,8.3,1089856,13.4848
73,2025-03-22 13:52:59,9,1090436,13.4919
74,2025-03-22 13:53:00,9.3,1088920,13.4732
75,2025-03-22 13:53:02,9.6,1088952,13.4736
76,2025-03-22 13:53:03,9,1088512,13.4681
77,2025-03-22 13:53:04,9,1088508,13.4681
78,2025-03-22 13:53:06,9,1087888,13.4604
79,2025-03-22 13:53:07,9,1089064,13.4750
80,2025-03-22 13:53:08,8.8,1090544,13.4933
81,2025-03-22 13:53:09,9.6,1090796,13.4964
82,2025-03-22 13:53:11,9.6,1090832,13.4968
83,2025-03-22 13:53:12,8.9,1090628,13.4943
84,2025-03-22 13:53:13,9,1091024,13.4992
85,2025-03-22 13:53:14,9,1090604,13.4940
86,2025-03-22 13:53:16,9.7,1086556,13.4439
87,2025-03-22 13:53:17,8.3,1088320,13.4658
88,2025-03-22 13:53:18,10.1,1088320,13.4658
89,2025-03-22 13:53:19,10.3,1088340,13.4660
90,2025-03-22 13:53:21,10.1,1088820,13.4720
91,2025-03-22 13:53:22,9.9,1090320,13.4905
92,2025-03-22 13:53:23,9.6,1090584,13.4938
93,2025-03-22 13:53:25,9.5,1089940,13.4858
94,2025-03-22 13:53:26,9.6,1091572,13.5060
95,2025-03-22 13:53:27,9.4,1091660,13.5071
96,2025-03-22 13:53:28,9.5,1091016,13.4991
97,2025-03-22 13:53:30,9.6,1090640,13.4945
98,2025-03-22 13:53:31,10.1,1090300,13.4903
99,2025-03-22 13:53:32,8.8,1091324,13.5029
100,2025-03-22 13:53:33,8.9,1092148,13.5131
101,2025-03-22 13:53:35,9.6,1091620,13.5066
102,2025-03-22 13:53:36,8.9,1092596,13.5187
103,2025-03-22 13:53:37,9.6,1092304,13.5151
104,2025-03-22 13:53:38,9.6,1091452,13.5045
105,2025-03-22 13:53:40,8.9,1091948,13.5107
106,2025-03-22 13:53:41,9.6,1092448,13.5168
107,2025-03-22 13:53:42,9.6,1092624,13.5190
108,2025-03-22 13:53:44,9.6,1093204,13.5262
109,2025-03-22 13:53:45,9.7,1093700,13.5323
110,2025-03-22 13:53:46,10.2,1093392,13.5285
111,2025-03-22 13:53:47,8.3,1093764,13.5331
112,2025-03-22 13:53:49,9.2,1093724,13.5326
113,2025-03-22 13:53:50,9,1092944,13.5230
114,2025-03-22 13:53:51,9.6,1093212,13.5263
115,2025-03-22 13:53:52,9.3,1092216,13.5140
116,2025-03-22 13:53:54,9.6,1091360,13.5034
117,2025-03-22 13:53:55,10.4,1091368,13.5035
118,2025-03-22 13:53:56,10,1091280,13.5024
119,2025-03-22 13:53:58,8.9,1092488,13.5173
120,2025-03-22 13:53:59,10.4,1092576,13.5184
121,2025-03-22 13:54:00,8.9,1092912,13.5226
122,2025-03-22 13:54:02,10.1,1092312,13.5152
123,2025-03-22 13:54:03,9,1092216,13.5140
124,2025-03-22 13:54:04,10.5,1092048,13.5119
