ID,Timestamp,%CPU (global),Capacidad de memoria utilizada,% Memoria utilizada
0,2025-03-14 23:03:18,96,1079588,13.3577
1,2025-03-14 23:03:20,93,1080300,13.3665
2,2025-03-14 23:03:21,93,1079652,13.3585
3,2025-03-14 23:03:22,100,1079232,13.3533
4,2025-03-14 23:03:24,97,1078736,13.3471
5,2025-03-14 23:03:25,97,1079208,13.3530
6,2025-03-14 23:03:26,97,1078232,13.3409
7,2025-03-14 23:03:28,93,1078784,13.3477
8,2025-03-14 23:03:29,93,1079464,13.3561
9,2025-03-14 23:03:30,97,1078980,13.3501
10,2025-03-14 23:03:31,97,1078948,13.3497
11,2025-03-14 23:03:33,97,1078608,13.3455
12,2025-03-14 23:03:34,93,1078584,13.3452
13,2025-03-14 23:03:35,93,1079272,13.3538
14,2025-03-14 23:03:37,96,1079016,13.3506
15,2025-03-14 23:03:38,97,1078980,13.3501
16,2025-03-14 23:03:39,93,1079480,13.3563
17,2025-03-14 23:03:41,93,1079364,13.3549
18,2025-03-14 23:03:42,97,1079260,13.3536
19,2025-03-14 23:03:43,93,1081196,13.3776
20,2025-03-14 23:03:44,97,1080852,13.3733
21,2025-03-14 23:03:46,93,1080224,13.3655
22,2025-03-14 23:03:47,97,1080276,13.3662
23,2025-03-14 23:03:48,93,1080824,13.3730
24,2025-03-14 23:03:50,93,1080652,13.3708
25,2025-03-14 23:03:51,97,1078692,13.3466
26,2025-03-14 23:03:52,97,1079444,13.3559
27,2025-03-14 23:03:54,97,1079624,13.3581
28,2025-03-14 23:03:55,97,1079348,13.3547
29,2025-03-14 23:03:56,97,1079644,13.3584
30,2025-03-14 23:03:57,93,1079612,13.3580
31,2025-03-14 23:03:59,93,1078880,13.3489
32,2025-03-14 23:04:00,96,1079124,13.3519
