ID,Timestamp,%CPU (global),Capacidad de memoria utilizada,% Memoria utilizada
0,2025-03-29 02:19:26,75.6,1732412,10.8272
1,2025-03-29 02:19:27,75.6,1734844,10.8424
2,2025-03-29 02:19:29,75.6,1735348,10.8456
3,2025-03-29 02:19:30,75.6,1735600,10.8472
4,2025-03-29 02:19:31,75.6,1735844,10.8487
5,2025-03-29 02:19:32,76.1,1735592,10.8471
6,2025-03-29 02:19:34,75.9,1735340,10.8455
7,2025-03-29 02:19:35,76.1,1734828,10.8423
8,2025-03-29 02:19:36,75.6,1735588,10.8471
9,2025-03-29 02:19:37,76.1,1736080,10.8502
10,2025-03-29 02:19:38,75.6,1736064,10.8501
11,2025-03-29 02:19:40,75.6,1735812,10.8485
12,2025-03-29 02:19:41,75.9,1735812,10.8485
13,2025-03-29 02:19:42,76.1,1735804,10.8484
14,2025-03-29 02:19:43,75.9,1735552,10.8469
15,2025-03-29 02:19:45,76.7,1735300,10.8453
16,2025-03-29 02:19:46,76.1,1735048,10.8437
17,2025-03-29 02:19:47,75.9,1734792,10.8421
18,2025-03-29 02:19:48,75.9,1735032,10.8436
19,2025-03-29 02:19:50,76.5,1735032,10.8436
20,2025-03-29 02:19:51,76.1,1734968,10.8432
21,2025-03-29 02:19:52,75.9,1734968,10.8432
22,2025-03-29 02:19:53,75.9,1734780,10.8420
23,2025-03-29 02:19:55,75.9,1734772,10.8420
24,2025-03-29 02:19:56,75.6,1734772,10.8420
25,2025-03-29 02:19:57,75.9,1734520,10.8404
26,2025-03-29 02:19:58,76.1,1734520,10.8404
27,2025-03-29 02:20:00,76.1,1734520,10.8404
28,2025-03-29 02:20:01,76.1,1734640,10.8412
29,2025-03-29 02:20:02,75.9,1734640,10.8412
30,2025-03-29 02:20:03,76.1,1734892,10.8427
31,2025-03-29 02:20:05,75.6,1734388,10.8396
32,2025-03-29 02:20:06,76.1,1734640,10.8412
33,2025-03-29 02:20:07,75.9,1736396,10.8521
34,2025-03-29 02:20:08,75.9,1736396,10.8521
35,2025-03-29 02:20:09,75.9,1736396,10.8521
36,2025-03-29 02:20:11,75.9,1736144,10.8506
37,2025-03-29 02:20:12,75.6,1735640,10.8474
38,2025-03-29 02:20:13,76.7,1735632,10.8474
39,2025-03-29 02:20:14,75.9,1735632,10.8474
40,2025-03-29 02:20:16,75.9,1735380,10.8458
41,2025-03-29 02:20:17,75.9,1735380,10.8458
42,2025-03-29 02:20:18,75.6,1735368,10.8457
43,2025-03-29 02:20:19,75.9,1735368,10.8457
44,2025-03-29 02:20:21,75.6,1734812,10.8422
45,2025-03-29 02:20:22,75.9,1734560,10.8407
46,2025-03-29 02:20:23,76.1,1734720,10.8417
47,2025-03-29 02:20:24,75.9,1734952,10.8431
48,2025-03-29 02:20:26,76.1,1735156,10.8444
49,2025-03-29 02:20:27,75.9,1734868,10.8426
50,2025-03-29 02:20:28,75.6,1734588,10.8408
51,2025-03-29 02:20:29,76.1,1734756,10.8419
52,2025-03-29 02:20:31,75.6,1735008,10.8435
53,2025-03-29 02:20:32,75.9,1735256,10.8450
54,2025-03-29 02:20:33,75.9,1735256,10.8450
55,2025-03-29 02:20:34,75.6,1735256,10.8450
56,2025-03-29 02:20:36,76.1,1734984,10.8433
57,2025-03-29 02:20:37,75.9,1734984,10.8433
58,2025-03-29 02:20:38,76.5,1734976,10.8433
59,2025-03-29 02:20:39,75.9,1735228,10.8448
60,2025-03-29 02:20:41,76.1,1735228,10.8448
61,2025-03-29 02:20:42,76.1,1735228,10.8448
62,2025-03-29 02:20:43,76.1,1734976,10.8433
63,2025-03-29 02:20:44,75.9,1734964,10.8432
64,2025-03-29 02:20:45,75.6,1734964,10.8432
65,2025-03-29 02:20:47,76.1,1735216,10.8448
66,2025-03-29 02:20:48,75.9,1735216,10.8448
67,2025-03-29 02:20:49,75.9,1735468,10.8463
68,2025-03-29 02:20:50,76.1,1735348,10.8456
69,2025-03-29 02:20:52,75.9,1734592,10.8409
70,2025-03-29 02:20:53,76.7,1734852,10.8425
71,2025-03-29 02:20:54,75.9,1734844,10.8424
72,2025-03-29 02:20:55,75.9,1734776,10.8420
73,2025-03-29 02:20:57,77,1735268,10.8451
74,2025-03-29 02:20:58,75.9,1735268,10.8451
75,2025-03-29 02:20:59,75.9,1734760,10.8419
76,2025-03-29 02:21:00,75.9,1735012,10.8435
77,2025-03-29 02:21:02,75.9,1734928,10.8430
78,2025-03-29 02:21:03,76.7,1734668,10.8413
79,2025-03-29 02:21:04,76.1,1735168,10.8445
80,2025-03-29 02:21:05,75.6,1735104,10.8441
81,2025-03-29 02:21:07,75.9,1735104,10.8441
82,2025-03-29 02:21:08,75.9,1734852,10.8425
83,2025-03-29 02:21:09,76.7,1735412,10.8460
84,2025-03-29 02:21:10,75.9,1735412,10.8460
85,2025-03-29 02:21:12,75.9,1735412,10.8460
86,2025-03-29 02:21:13,75.9,1735412,10.8460
87,2025-03-29 02:21:14,76.7,1735664,10.8476
88,2025-03-29 02:21:15,75.6,1735588,10.8471
89,2025-03-29 02:21:16,75.9,1735336,10.8455
90,2025-03-29 02:21:18,75.9,1735052,10.8437
91,2025-03-29 02:21:19,75.9,1734992,10.8434
92,2025-03-29 02:21:20,75.9,1735052,10.8437
93,2025-03-29 02:21:21,76.1,1735540,10.8468
94,2025-03-29 02:21:23,76.1,1736044,10.8499
95,2025-03-29 02:21:24,76.7,1736044,10.8499
96,2025-03-29 02:21:25,75.9,1735988,10.8496
97,2025-03-29 02:21:26,76.1,1735788,10.8483
98,2025-03-29 02:21:28,81.6,1735784,10.8483
99,2025-03-29 02:21:29,75.9,1735440,10.8462
100,2025-03-29 02:21:30,75.9,1734708,10.8416
101,2025-03-29 02:21:31,76.1,1734872,10.8426
102,2025-03-29 02:21:33,75.6,1734868,10.8426
103,2025-03-29 02:21:34,75.9,1735116,10.8441
104,2025-03-29 02:21:35,75.9,1735132,10.8442
105,2025-03-29 02:21:36,75.9,1734360,10.8394
