ID,Timestamp,%CPU (global),Capacidad de memoria utilizada,% Memoria utilizada
0,2025-03-23 09:13:06,25.6,1973644,12.3349
1,2025-03-23 09:13:07,26.2,1973476,12.3338
2,2025-03-23 09:13:08,25,1973476,12.3338
3,2025-03-23 09:13:10,26.2,1973468,12.3338
4,2025-03-23 09:13:11,25.3,1973468,12.3338
5,2025-03-23 09:13:12,25,1973468,12.3338
6,2025-03-23 09:13:13,26.2,1973720,12.3354
7,2025-03-23 09:13:14,26.2,1973720,12.3354
8,2025-03-23 09:13:16,25.3,1973712,12.3353
9,2025-03-23 09:13:17,25.3,1973460,12.3337
10,2025-03-23 09:13:18,25.3,1973676,12.3351
11,2025-03-23 09:13:19,26.2,1973676,12.3351
12,2025-03-23 09:13:21,26.2,1973172,12.3319
13,2025-03-23 09:13:22,25.3,1973140,12.3317
14,2025-03-23 09:13:23,25.3,1973640,12.3349
15,2025-03-23 09:13:24,25,1971336,12.3205
16,2025-03-23 09:13:25,26.2,1973636,12.3348
17,2025-03-23 09:13:27,25.3,1973888,12.3364
18,2025-03-23 09:13:28,25.3,1974384,12.3395
19,2025-03-23 09:13:29,26.2,1974636,12.3411
20,2025-03-23 09:13:30,25.9,1974888,12.3427
21,2025-03-23 09:13:32,25.3,1975140,12.3442
22,2025-03-23 09:13:33,25.3,1975392,12.3458
23,2025-03-23 09:13:34,25.3,1975636,12.3473
24,2025-03-23 09:13:35,25.3,1975888,12.3489
25,2025-03-23 09:13:37,26.2,1976440,12.3524
26,2025-03-23 09:13:38,25.3,1976676,12.3538
27,2025-03-23 09:13:39,25.3,1976668,12.3538
