ID,Timestamp,%CPU (global),Capacidad de memoria utilizada,% Memoria utilizada
0,2025-03-29 01:32:06,25.3,1718932,10.7430
1,2025-03-29 01:32:07,26.2,1719332,10.7455
2,2025-03-29 01:32:08,25.3,1719584,10.7471
3,2025-03-29 01:32:09,25.3,1719772,10.7482
4,2025-03-29 01:32:11,25.3,1720020,10.7498
5,2025-03-29 01:32:12,25.3,1720524,10.7529
6,2025-03-29 01:32:13,25,1720840,10.7549
7,2025-03-29 01:32:14,25.3,1721092,10.7565
8,2025-03-29 01:32:15,25,1721340,10.7580
9,2025-03-29 01:32:17,25.9,1721084,10.7564
10,2025-03-29 01:32:18,25.3,1720832,10.7549
11,2025-03-29 01:32:19,26.2,1721084,10.7564
12,2025-03-29 01:32:20,25.9,1721336,10.7580
13,2025-03-29 01:32:22,25.3,1721080,10.7564
14,2025-03-29 01:32:23,25.3,1721832,10.7611
15,2025-03-29 01:32:24,25,1721832,10.7611
16,2025-03-29 01:32:25,25.3,1722336,10.7643
17,2025-03-29 01:32:26,25,1722588,10.7658
18,2025-03-29 01:32:28,25.3,1723088,10.7690
19,2025-03-29 01:32:29,25.3,1722824,10.7673
20,2025-03-29 01:32:30,25.3,1722320,10.7642
21,2025-03-29 01:32:31,26.2,1722572,10.7657
22,2025-03-29 01:32:33,25,1722824,10.7673
23,2025-03-29 01:32:34,26.2,1723328,10.7705
24,2025-03-29 01:32:35,26.2,1723572,10.7720
25,2025-03-29 01:32:36,25,1723824,10.7736
26,2025-03-29 01:32:37,25.3,1723068,10.7688
27,2025-03-29 01:32:39,25,1723824,10.7736
