ID,Timestamp,%CPU (global),%CPU (user),%CPU(system)
102,2025-03-01 18:29:02,1.3,0.7,0.7
103,2025-03-01 18:29:07,2.0,1.4,0.7
104,2025-03-01 18:29:12,2.0,1.4,0.0
105,2025-03-01 18:29:18,2.0,0.7,1.3
106,2025-03-01 18:29:23,1.4,0.7,0.7
107,2025-03-01 18:29:28,.7,0.0,0.7
108,2025-03-01 18:29:33,1.4,0.7,0.7
109,2025-03-01 18:29:39,.7,0.0,0.7
110,2025-03-01 18:29:44,2.0,0.7,1.4
111,2025-03-01 18:29:49,2.0,0.7,1.4
112,2025-03-01 18:29:55,2.0,0.7,1.3
113,2025-03-01 18:30:00,1.9,0.6,1.3
114,2025-03-01 18:30:05,.7,0.0,0.7
115,2025-03-01 18:30:10,1.3,0.7,0.7
116,2025-03-01 18:30:16,1.4,0.7,0.7
117,2025-03-01 18:30:21,1.4,0.7,0.7
118,2025-03-01 18:30:26,1.4,0.0,1.4
119,2025-03-01 18:30:32,1.4,0.7,0.7
120,2025-03-01 18:30:37,.7,0.0,0.7
121,2025-03-01 18:30:42,2.0,0.7,1.3
122,2025-03-01 18:30:47,2.1,0.7,1.4
123,2025-03-01 18:30:53,2.0,0.7,1.3
124,2025-03-01 18:30:58,1.4,0.7,0.7
125,2025-03-01 18:31:03,1.9,0.6,1.3
126,2025-03-01 18:31:09,.7,0.0,0.7
127,2025-03-01 18:31:14,.7,0.0,0.7
128,2025-03-01 18:31:19,2.0,0.7,1.4
129,2025-03-01 18:31:24,1.4,0.7,0.7
130,2025-03-01 18:31:30,2.7,0.5,2.2
131,2025-03-01 18:31:35,1.4,0.7,0.7
132,2025-03-01 18:31:40,1.4,0.7,0.7
133,2025-03-01 18:31:45,1.3,0.7,0.7
134,2025-03-01 18:31:51,1.4,0.7,0.7
135,2025-03-01 18:31:56,1.9,0.6,1.3
136,2025-03-01 18:32:01,2.1,0.7,1.4
137,2025-03-01 18:32:07,1.4,0.0,1.4
138,2025-03-01 18:32:12,1.4,0.7,0.7
139,2025-03-01 18:32:17,1.4,0.7,0.7
140,2025-03-01 18:32:22,1.4,0.7,0.7
141,2025-03-01 18:32:28,1.4,0.7,0.7
142,2025-03-01 18:32:33,1.5,0.7,0.7
143,2025-03-01 18:32:38,2.0,0.0,1.4
144,2025-03-01 18:32:44,2.0,0.7,1.3
145,2025-03-01 18:32:49,1.9,0.6,1.3
146,2025-03-01 18:32:54,1.9,0.6,1.3
147,2025-03-01 18:32:59,1.9,0.6,1.3
148,2025-03-01 18:33:05,2.5,1.2,1.2
149,2025-03-01 18:33:10,1.9,0.6,1.3
150,2025-03-01 18:33:15,1.9,0.6,1.2
151,2025-03-01 18:33:21,2.4,0.6,1.8
152,2025-03-01 18:33:26,2.4,1.2,1.2
