ID,Timestamp,%CPU (global),Capacidad de memoria utilizada,% Memoria utilizada
0,2025-03-15 14:24:36,52.3,5396584,33.7276
1,2025-03-15 14:24:37,51.1,5397340,33.7323
2,2025-03-15 14:24:39,50.6,5397404,33.7327
3,2025-03-15 14:24:40,52.3,5397404,33.7327
4,2025-03-15 14:24:41,51.7,5397396,33.7327
5,2025-03-15 14:24:42,51.7,5397396,33.7327
6,2025-03-15 14:24:43,51.7,5397396,33.7327
7,2025-03-15 14:24:45,56.2,5397396,33.7327
8,2025-03-15 14:24:46,50.6,5397392,33.7326
9,2025-03-15 14:24:47,51.7,5397384,33.7326
10,2025-03-15 14:24:48,53.9,5397384,33.7326
11,2025-03-15 14:24:50,51.7,5397384,33.7326
12,2025-03-15 14:24:51,51.1,5398392,33.7389
13,2025-03-15 14:24:52,51.7,5398392,33.7389
14,2025-03-15 14:24:53,59.1,5398856,33.7418
15,2025-03-15 14:24:55,50.6,5399108,33.7434
16,2025-03-15 14:24:56,51.1,5399360,33.7449
17,2025-03-15 14:24:57,51.7,5400116,33.7497
18,2025-03-15 14:24:58,51.7,5400108,33.7496
19,2025-03-15 14:25:00,52.3,5400360,33.7512
20,2025-03-15 14:25:01,51.7,5400356,33.7512
21,2025-03-15 14:25:02,51.7,5400356,33.7512
22,2025-03-15 14:25:03,51.7,5402136,33.7623
23,2025-03-15 14:25:05,52.3,5402132,33.7623
24,2025-03-15 14:25:06,51.1,5402132,33.7623
25,2025-03-15 14:25:07,51.7,5402132,33.7623
26,2025-03-15 14:25:08,64,5404148,33.7749
27,2025-03-15 14:25:10,52.3,5404400,33.7764
28,2025-03-15 14:25:11,51.7,5404376,33.7763
29,2025-03-15 14:25:12,51.7,5404376,33.7763
30,2025-03-15 14:25:13,52.2,5405132,33.7810
31,2025-03-15 14:25:15,51.7,5405120,33.7809
32,2025-03-15 14:25:16,51.1,5405604,33.7840
33,2025-03-15 14:25:17,51.1,5405604,33.7840
34,2025-03-15 14:25:18,50.6,5405604,33.7840
35,2025-03-15 14:25:20,51.1,5409352,33.8074
36,2025-03-15 14:25:21,51.2,5411092,33.8183
37,2025-03-15 14:25:22,52.3,5410848,33.8167
38,2025-03-15 14:25:23,58,5410572,33.8150
39,2025-03-15 14:25:25,51.1,5410808,33.8165
40,2025-03-15 14:25:26,51.1,5411248,33.8192
41,2025-03-15 14:25:27,52.3,5411244,33.8192
42,2025-03-15 14:25:28,51.7,5411240,33.8192
43,2025-03-15 14:25:30,51.7,5413068,33.8306
44,2025-03-15 14:25:31,52.3,5413588,33.8339
45,2025-03-15 14:25:32,51.7,5417724,33.8597
46,2025-03-15 14:25:33,52.3,5417856,33.8605
47,2025-03-15 14:25:35,50.6,5417092,33.8558
48,2025-03-15 14:25:36,51.7,5414772,33.8413
49,2025-03-15 14:25:37,51.7,5414632,33.8404
50,2025-03-15 14:25:38,51.1,5414884,33.8420
51,2025-03-15 14:25:40,51.7,5414884,33.8420
52,2025-03-15 14:25:41,52.3,5415128,33.8435
53,2025-03-15 14:25:42,51.1,5414052,33.8368
54,2025-03-15 14:25:43,51.7,5413912,33.8359
55,2025-03-15 14:25:44,52.3,5414412,33.8390
56,2025-03-15 14:25:46,51.7,5415412,33.8453
57,2025-03-15 14:25:47,51.1,5415412,33.8453
58,2025-03-15 14:25:48,65.9,5415404,33.8452
59,2025-03-15 14:25:49,64.4,5424672,33.9031
60,2025-03-15 14:25:51,51.7,5424936,33.9048
61,2025-03-15 14:25:52,51.7,5426452,33.9143
62,2025-03-15 14:25:53,53.9,5429972,33.9363
63,2025-03-15 14:25:54,51.7,5429956,33.9362
64,2025-03-15 14:25:56,51.7,5429956,33.9362
65,2025-03-15 14:25:57,55.7,5429956,33.9362
66,2025-03-15 14:25:58,51.7,5430712,33.9409
67,2025-03-15 14:25:59,52.3,5430704,33.9408
68,2025-03-15 14:26:01,51.7,5430640,33.9404
69,2025-03-15 14:26:02,50.6,5430640,33.9404
70,2025-03-15 14:26:03,51.1,5430640,33.9404
71,2025-03-15 14:26:04,51.7,5430692,33.9408
72,2025-03-15 14:26:06,51.7,5430672,33.9406
73,2025-03-15 14:26:07,51.7,5430672,33.9406
74,2025-03-15 14:26:08,64,5444264,34.0256
75,2025-03-15 14:26:09,52.8,5444264,34.0256
76,2025-03-15 14:26:11,50.6,5444240,34.0254
77,2025-03-15 14:26:12,51.7,5444240,34.0254
78,2025-03-15 14:26:13,51.1,5444240,34.0254
79,2025-03-15 14:26:14,51.7,5444240,34.0254
80,2025-03-15 14:26:16,50.6,5444996,34.0302
81,2025-03-15 14:26:17,51.1,5444988,34.0301
82,2025-03-15 14:26:18,51.7,5445240,34.0317
83,2025-03-15 14:26:19,53.4,5445240,34.0317
84,2025-03-15 14:26:21,51.1,5445492,34.0333
85,2025-03-15 14:26:22,51.7,5446488,34.0395
86,2025-03-15 14:26:23,51.1,5446984,34.0426
87,2025-03-15 14:26:24,52.3,5425592,33.9089
88,2025-03-15 14:26:26,51.1,5425560,33.9087
89,2025-03-15 14:26:27,51.7,5430600,33.9402
90,2025-03-15 14:26:28,51.7,5432112,33.9496
