ID,Timestamp,%CPU (global),Capacidad de memoria utilizada,% Memoria utilizada
0,2025-03-14 23:06:28,97,1075796,13.3107
1,2025-03-14 23:06:29,93,1077208,13.3282
2,2025-03-14 23:06:30,97,1078388,13.3428
3,2025-03-14 23:06:32,97,1078324,13.3420
4,2025-03-14 23:06:33,93,1078344,13.3423
5,2025-03-14 23:06:34,93,1082828,13.3977
6,2025-03-14 23:06:35,93,1083360,13.4043
7,2025-03-14 23:06:37,97,1082572,13.3946
8,2025-03-14 23:06:38,96,1082076,13.3884
9,2025-03-14 23:06:39,97,1081256,13.3783
10,2025-03-14 23:06:41,97,1080072,13.3636
11,2025-03-14 23:06:42,100,1079956,13.3622
12,2025-03-14 23:06:43,96,1079948,13.3621
13,2025-03-14 23:06:45,97,1080228,13.3656
14,2025-03-14 23:06:46,97,1079992,13.3627
15,2025-03-14 23:06:47,97,1079764,13.3598
16,2025-03-14 23:06:48,93,1079280,13.3538
17,2025-03-14 23:06:50,97,1079016,13.3506
18,2025-03-14 23:06:51,97,1078584,13.3452
19,2025-03-14 23:06:52,97,1078692,13.3466
20,2025-03-14 23:06:54,93,1077808,13.3356
21,2025-03-14 23:06:55,93,1078256,13.3412
22,2025-03-14 23:06:56,93,1077800,13.3355
23,2025-03-14 23:06:58,97,1077384,13.3304
24,2025-03-14 23:06:59,97,1079164,13.3524
25,2025-03-14 23:07:00,97,1080356,13.3672
26,2025-03-14 23:07:01,93,1079992,13.3627
27,2025-03-14 23:07:03,93,1080684,13.3712
28,2025-03-14 23:07:04,93,1081472,13.3810
29,2025-03-14 23:07:05,96,1081212,13.3778
30,2025-03-14 23:07:07,97,1080688,13.3713
31,2025-03-14 23:07:08,97,1080208,13.3653
32,2025-03-14 23:07:09,96,1080620,13.3704
33,2025-03-14 23:07:11,97,1080728,13.3718
34,2025-03-14 23:07:12,97,1081236,13.3781
35,2025-03-14 23:07:13,93,1081244,13.3781
36,2025-03-14 23:07:15,96,1081676,13.3835
37,2025-03-14 23:07:16,97,1081260,13.3783
38,2025-03-14 23:07:17,93,1081940,13.3868
39,2025-03-14 23:07:18,97,1081940,13.3868
40,2025-03-14 23:07:20,93,1081664,13.3833
41,2025-03-14 23:07:21,93,1081176,13.3773
42,2025-03-14 23:07:22,93,1080364,13.3673
43,2025-03-14 23:07:24,97,1079768,13.3599
44,2025-03-14 23:07:25,100,1081760,13.3845
45,2025-03-14 23:07:26,97,1082488,13.3935
46,2025-03-14 23:07:28,97,1082100,13.3887
47,2025-03-14 23:07:29,97,1081396,13.3800
48,2025-03-14 23:07:30,97,1081464,13.3809
49,2025-03-14 23:07:31,96,1081488,13.3812
50,2025-03-14 23:07:33,97,1081560,13.3821
51,2025-03-14 23:07:34,97,1081132,13.3768
52,2025-03-14 23:07:35,93,1081356,13.3795
53,2025-03-14 23:07:37,97,1080900,13.3739
54,2025-03-14 23:07:38,100,1080724,13.3717
55,2025-03-14 23:07:39,97,1080544,13.3695
56,2025-03-14 23:07:41,93,1080772,13.3723
57,2025-03-14 23:07:42,97,1080980,13.3749
58,2025-03-14 23:07:43,93,1080060,13.3635
59,2025-03-14 23:07:44,93,1080684,13.3712
60,2025-03-14 23:07:46,93,1080220,13.3655
61,2025-03-14 23:07:47,93,1079216,13.3531
