ID,Timestamp,%CPU (global),Capacidad de memoria utilizada,% Memoria utilizada
0,2025-03-22 14:22:28,35.5,1086184,13.4393
1,2025-03-22 14:22:29,35.5,1086704,13.4458
2,2025-03-22 14:22:31,34.7,1086064,13.4379
3,2025-03-22 14:22:32,35.1,1086036,13.4375
4,2025-03-22 14:22:33,35.1,1086052,13.4377
5,2025-03-22 14:22:34,34.9,1085344,13.4289
6,2025-03-22 14:22:36,35.1,1085280,13.4282
7,2025-03-22 14:22:37,34.4,1085304,13.4285
8,2025-03-22 14:22:38,33.6,1085228,13.4275
9,2025-03-22 14:22:40,36.2,1085480,13.4306
10,2025-03-22 14:22:41,35.3,1093124,13.5252
11,2025-03-22 14:22:42,36.6,1102136,13.6367
12,2025-03-22 14:22:44,43.8,1188156,14.7010
13,2025-03-22 14:22:45,35.1,1237812,15.3154
14,2025-03-22 14:22:46,35.5,1237196,15.3078
15,2025-03-22 14:22:48,35.1,1235144,15.2824
16,2025-03-22 14:22:49,34.3,1235152,15.2825
