ID,Timestamp,%CPU (global),Capacidad de memoria utilizada,% Memoria utilizada
0,2025-03-14 23:04:01,97,1075524,13.3074
1,2025-03-14 23:04:02,97,1074304,13.2923
2,2025-03-14 23:04:03,97,1073932,13.2877
3,2025-03-14 23:04:05,97,1073696,13.2848
4,2025-03-14 23:04:06,93,1074932,13.3001
5,2025-03-14 23:04:07,97,1074608,13.2960
6,2025-03-14 23:04:09,97,1074604,13.2960
7,2025-03-14 23:04:10,93,1076416,13.3184
8,2025-03-14 23:04:11,93,1077168,13.3277
9,2025-03-14 23:04:12,97,1076916,13.3246
10,2025-03-14 23:04:14,97,1077192,13.3280
11,2025-03-14 23:04:15,97,1077924,13.3371
12,2025-03-14 23:04:16,97,1077684,13.3341
13,2025-03-14 23:04:18,97,1077228,13.3285
14,2025-03-14 23:04:19,100,1076944,13.3249
15,2025-03-14 23:04:20,97,1076232,13.3161
16,2025-03-14 23:04:22,97,1076048,13.3139
17,2025-03-14 23:04:23,92,1075584,13.3081
18,2025-03-14 23:04:24,97,1074872,13.2993
19,2025-03-14 23:04:25,93,1074572,13.2956
20,2025-03-14 23:04:27,97,1074392,13.2934
21,2025-03-14 23:04:28,97,1073776,13.2857
22,2025-03-14 23:04:29,92,1074072,13.2894
23,2025-03-14 23:04:31,97,1074040,13.2890
24,2025-03-14 23:04:32,93,1074108,13.2899
25,2025-03-14 23:04:33,97,1074840,13.2989
26,2025-03-14 23:04:35,97,1075504,13.3071
27,2025-03-14 23:04:36,97,1074596,13.2959
28,2025-03-14 23:04:37,97,1075580,13.3081
29,2025-03-14 23:04:38,97,1075648,13.3089
30,2025-03-14 23:04:40,93,1075560,13.3078
31,2025-03-14 23:04:41,93,1076316,13.3172
32,2025-03-14 23:04:42,93,1075672,13.3092
33,2025-03-14 23:04:44,97,1075684,13.3094
34,2025-03-14 23:04:45,93,1076720,13.3222
35,2025-03-14 23:04:46,100,1076256,13.3164
36,2025-03-14 23:04:48,97,1077136,13.3273
37,2025-03-14 23:04:49,97,1075860,13.3115
38,2025-03-14 23:04:50,93,1076132,13.3149
39,2025-03-14 23:04:52,93,1076364,13.3178
40,2025-03-14 23:04:53,97,1075868,13.3116
41,2025-03-14 23:04:54,97,1076144,13.3150
42,2025-03-14 23:04:55,97,1076424,13.3185
43,2025-03-14 23:04:57,93,1075936,13.3125
44,2025-03-14 23:04:58,97,1076500,13.3195
45,2025-03-14 23:04:59,97,1076780,13.3229
46,2025-03-14 23:05:01,93,1075540,13.3076
47,2025-03-14 23:05:02,94,1076176,13.3154
48,2025-03-14 23:05:03,93,1076220,13.3160
49,2025-03-14 23:05:05,93,1075932,13.3124
50,2025-03-14 23:05:06,97,1076252,13.3164
51,2025-03-14 23:05:07,93,1075752,13.3102
52,2025-03-14 23:05:08,97,1075760,13.3103
53,2025-03-14 23:05:10,96,1075860,13.3115
54,2025-03-14 23:05:11,93,1074152,13.2904
55,2025-03-14 23:05:12,93,1074924,13.3000
56,2025-03-14 23:05:14,96,1074664,13.2967
57,2025-03-14 23:05:15,93,1075692,13.3095
58,2025-03-14 23:05:16,97,1075944,13.3126
59,2025-03-14 23:05:18,97,1075256,13.3041
60,2025-03-14 23:05:19,97,1074652,13.2966
61,2025-03-14 23:05:20,97,1074152,13.2904
62,2025-03-14 23:05:21,93,1074924,13.3000
63,2025-03-14 23:05:23,93,1073352,13.2805
64,2025-03-14 23:05:24,93,1074180,13.2907
65,2025-03-14 23:05:25,93,1074236,13.2914
66,2025-03-14 23:05:27,100,1074452,13.2941
67,2025-03-14 23:05:28,97,1075140,13.3026
68,2025-03-14 23:05:29,97,1075168,13.3030
69,2025-03-14 23:05:31,97,1074108,13.2899
70,2025-03-14 23:05:32,97,1074468,13.2943
71,2025-03-14 23:05:33,93,1074404,13.2935
72,2025-03-14 23:05:35,97,1074360,13.2930
73,2025-03-14 23:05:36,97,1074760,13.2979
74,2025-03-14 23:05:37,97,1074168,13.2906
75,2025-03-14 23:05:38,97,1075976,13.3130
76,2025-03-14 23:05:40,97,1075412,13.3060
77,2025-03-14 23:05:41,96,1076296,13.3169
78,2025-03-14 23:05:42,97,1075016,13.3011
79,2025-03-14 23:05:44,93,1074764,13.2980
80,2025-03-14 23:05:45,97,1073936,13.2877
81,2025-03-14 23:05:46,93,1074200,13.2910
82,2025-03-14 23:05:48,93,1073760,13.2856
83,2025-03-14 23:05:49,93,1074224,13.2913
84,2025-03-14 23:05:50,93,1076120,13.3148
