ID,Timestamp,%CPU (global),Capacidad de memoria utilizada,% Memoria utilizada
0,2025-03-23 09:47:09,76.7,1993328,12.4579
1,2025-03-23 09:47:10,76.1,1993324,12.4579
2,2025-03-23 09:47:12,75.9,1993572,12.4594
3,2025-03-23 09:47:13,75.9,1993572,12.4594
4,2025-03-23 09:47:14,75.6,1993572,12.4594
5,2025-03-23 09:47:15,77,1993064,12.4563
6,2025-03-23 09:47:17,76.1,1993020,12.4560
7,2025-03-23 09:47:18,76.7,1992768,12.4544
8,2025-03-23 09:47:19,75.9,1992992,12.4558
9,2025-03-23 09:47:20,76.1,1992740,12.4542
10,2025-03-23 09:47:22,75.9,1992236,12.4511
11,2025-03-23 09:47:23,75.9,1992228,12.4510
12,2025-03-23 09:47:24,75.9,1992228,12.4510
13,2025-03-23 09:47:25,76.1,1992228,12.4510
14,2025-03-23 09:47:27,75.9,1992228,12.4510
15,2025-03-23 09:47:28,76.1,1992228,12.4510
16,2025-03-23 09:47:29,76.7,1992472,12.4526
17,2025-03-23 09:47:30,75.9,1992972,12.4557
18,2025-03-23 09:47:32,77.3,1993224,12.4573
19,2025-03-23 09:47:33,76.1,1993476,12.4588
20,2025-03-23 09:47:34,75.9,1993476,12.4588
21,2025-03-23 09:47:35,76.1,1993728,12.4604
22,2025-03-23 09:47:36,75.9,1993720,12.4604
23,2025-03-23 09:47:38,76.1,1993720,12.4604
24,2025-03-23 09:47:39,76.7,1993720,12.4604
25,2025-03-23 09:47:40,76.1,1993720,12.4604
26,2025-03-23 09:47:41,76.1,1993720,12.4604
27,2025-03-23 09:47:43,75.9,1993712,12.4603
28,2025-03-23 09:47:44,76.1,1993456,12.4587
29,2025-03-23 09:47:45,76.1,1993456,12.4587
30,2025-03-23 09:47:46,75.9,1993392,12.4583
31,2025-03-23 09:47:48,77,1993644,12.4599
32,2025-03-23 09:47:49,76.1,1993888,12.4614
33,2025-03-23 09:47:50,75.9,1993952,12.4618
34,2025-03-23 09:47:51,75.9,1993952,12.4618
