ID,Timestamp,%CPU (global),Capacidad de memoria utilizada,% Memoria utilizada
0,2025-03-28 23:34:11,10.4,996212,12.3260
1,2025-03-28 23:34:12,9,996484,12.3294
2,2025-03-28 23:34:13,9,996452,12.3290
3,2025-03-28 23:34:14,9,996232,12.3263
4,2025-03-28 23:34:16,9.6,996276,12.3268
5,2025-03-28 23:34:17,9,996472,12.3293
6,2025-03-28 23:34:18,9.7,995740,12.3202
7,2025-03-28 23:34:19,9.5,996036,12.3239
8,2025-03-28 23:34:21,9.6,995736,12.3202
9,2025-03-28 23:34:22,9.7,996488,12.3295
10,2025-03-28 23:34:23,9.7,995800,12.3209
11,2025-03-28 23:34:24,9.7,995796,12.3209
12,2025-03-28 23:34:26,9.6,996376,12.3281
13,2025-03-28 23:34:27,9.6,996740,12.3326
14,2025-03-28 23:34:28,9.7,996612,12.3310
15,2025-03-28 23:34:30,9,997504,12.3420
16,2025-03-28 23:34:31,8.9,997588,12.3431
17,2025-03-28 23:34:32,9,997580,12.3430
18,2025-03-28 23:34:33,9.6,999392,12.3654
19,2025-03-28 23:34:35,9.6,1001880,12.3962
20,2025-03-28 23:34:36,9,1001900,12.3964
21,2025-03-28 23:34:37,9.6,1000504,12.3791
22,2025-03-28 23:34:38,9,1000684,12.3814
23,2025-03-28 23:34:40,9.4,999656,12.3687
24,2025-03-28 23:34:41,9.5,999888,12.3715
25,2025-03-28 23:34:42,9.6,999852,12.3711
26,2025-03-28 23:34:43,9.6,998504,12.3544
27,2025-03-28 23:34:45,8.3,998728,12.3572
28,2025-03-28 23:34:46,9.5,998756,12.3575
29,2025-03-28 23:34:47,9.6,999208,12.3631
30,2025-03-28 23:34:48,9.5,997924,12.3472
31,2025-03-28 23:34:50,9.6,997972,12.3478
32,2025-03-28 23:34:51,9.7,998208,12.3507
33,2025-03-28 23:34:52,9.6,997784,12.3455
34,2025-03-28 23:34:53,9,996128,12.3250
35,2025-03-28 23:34:55,9.7,996660,12.3316
36,2025-03-28 23:34:56,9,997708,12.3446
37,2025-03-28 23:34:57,9,997432,12.3411
38,2025-03-28 23:34:58,9,997228,12.3386
39,2025-03-28 23:35:00,9.6,997568,12.3428
40,2025-03-28 23:35:01,9.7,997496,12.3419
41,2025-03-28 23:35:02,9.7,996068,12.3243
42,2025-03-28 23:35:03,9.6,995760,12.3205
43,2025-03-28 23:35:05,9,995536,12.3177
44,2025-03-28 23:35:06,9.6,996264,12.3267
45,2025-03-28 23:35:07,8.3,996168,12.3255
46,2025-03-28 23:35:08,9.6,996604,12.3309
47,2025-03-28 23:35:10,9.6,996500,12.3296
48,2025-03-28 23:35:11,9.7,995756,12.3204
49,2025-03-28 23:35:12,9,995884,12.3220
50,2025-03-28 23:35:13,9.6,995940,12.3227
51,2025-03-28 23:35:15,8.3,995932,12.3226
52,2025-03-28 23:35:16,9.7,995216,12.3137
53,2025-03-28 23:35:17,9,995464,12.3168
54,2025-03-28 23:35:19,9,995628,12.3188
55,2025-03-28 23:35:20,9.6,994536,12.3053
56,2025-03-28 23:35:21,9.7,995492,12.3171
57,2025-03-28 23:35:22,9.6,995600,12.3185
58,2025-03-28 23:35:24,9,996500,12.3296
59,2025-03-28 23:35:25,9.7,996152,12.3253
60,2025-03-28 23:35:26,9,997180,12.3380
61,2025-03-28 23:35:27,9.7,995048,12.3116
62,2025-03-28 23:35:29,9.6,995744,12.3203
63,2025-03-28 23:35:30,9.7,995028,12.3114
64,2025-03-28 23:35:31,9.6,995512,12.3174
65,2025-03-28 23:35:32,9,995548,12.3178
66,2025-03-28 23:35:34,9.7,995140,12.3128
67,2025-03-28 23:35:35,9.6,994452,12.3043
68,2025-03-28 23:35:36,8.3,995604,12.3185
69,2025-03-28 23:35:37,9,995940,12.3227
70,2025-03-28 23:35:39,9,994808,12.3087
71,2025-03-28 23:35:40,8.4,994660,12.3068
72,2025-03-28 23:35:41,9.8,996400,12.3284
73,2025-03-28 23:35:42,9,996108,12.3248
74,2025-03-28 23:35:44,9,995580,12.3182
75,2025-03-28 23:35:45,9.6,995292,12.3147
76,2025-03-28 23:35:46,9.7,994032,12.2991
77,2025-03-28 23:35:47,9.3,994276,12.3021
78,2025-03-28 23:35:49,9.6,994900,12.3098
79,2025-03-28 23:35:50,9.6,994468,12.3045
80,2025-03-28 23:35:51,9.7,994592,12.3060
81,2025-03-28 23:35:52,9,994920,12.3101
82,2025-03-28 23:35:54,9.6,995076,12.3120
83,2025-03-28 23:35:55,9,995348,12.3154
84,2025-03-28 23:35:56,9,994360,12.3031
85,2025-03-28 23:35:57,9,994216,12.3013
86,2025-03-28 23:35:59,9,994456,12.3043
87,2025-03-28 23:36:00,9.7,994000,12.2987
88,2025-03-28 23:36:01,9,994292,12.3023
89,2025-03-28 23:36:02,9.7,994516,12.3051
90,2025-03-28 23:36:04,9,994608,12.3062
91,2025-03-28 23:36:05,9,994520,12.3051
92,2025-03-28 23:36:06,9,996868,12.3342
93,2025-03-28 23:36:08,9.7,996196,12.3258
94,2025-03-28 23:36:09,9.7,996704,12.3321
95,2025-03-28 23:36:10,9.7,995188,12.3134
96,2025-03-28 23:36:11,9,995332,12.3152
97,2025-03-28 23:36:13,9.7,995368,12.3156
98,2025-03-28 23:36:14,9.6,995080,12.3120
99,2025-03-28 23:36:15,9,994972,12.3107
100,2025-03-28 23:36:16,9,994444,12.3042
101,2025-03-28 23:36:18,9,993960,12.2982
102,2025-03-28 23:36:19,9,993916,12.2976
103,2025-03-28 23:36:20,9,992932,12.2855
104,2025-03-28 23:36:21,10.3,993660,12.2945
105,2025-03-28 23:36:23,9.6,994008,12.2988
106,2025-03-28 23:36:24,8.3,994404,12.3037
107,2025-03-28 23:36:25,9,993456,12.2919
108,2025-03-28 23:36:26,9,993884,12.2972
109,2025-03-28 23:36:28,9,993648,12.2943
110,2025-03-28 23:36:29,9.7,993900,12.2974
111,2025-03-28 23:36:30,9,992952,12.2857
112,2025-03-28 23:36:31,9,993576,12.2934
113,2025-03-28 23:36:33,9.7,993616,12.2939
114,2025-03-28 23:36:34,9.7,993496,12.2924
115,2025-03-28 23:36:35,8.3,994532,12.3053
116,2025-03-28 23:36:36,9.7,994800,12.3086
117,2025-03-28 23:36:38,9.6,995048,12.3116
118,2025-03-28 23:36:39,9,996896,12.3345
119,2025-03-28 23:36:40,9.6,998332,12.3523
120,2025-03-28 23:36:41,9.6,998520,12.3546
121,2025-03-28 23:36:43,9,998036,12.3486
122,2025-03-28 23:36:44,9,998764,12.3576
123,2025-03-28 23:36:45,9.6,999292,12.3642
124,2025-03-28 23:36:47,9.6,999284,12.3641
125,2025-03-28 23:36:48,9.6,999580,12.3677
126,2025-03-28 23:36:49,9,998320,12.3521
127,2025-03-28 23:36:50,9,998504,12.3544
128,2025-03-28 23:36:52,9.7,998768,12.3577
129,2025-03-28 23:36:53,9,998980,12.3603
130,2025-03-28 23:36:54,9.6,998496,12.3543
131,2025-03-28 23:36:55,9,998476,12.3541
132,2025-03-28 23:36:57,9.6,999000,12.3605
133,2025-03-28 23:36:58,9.6,997812,12.3458
134,2025-03-28 23:36:59,9.7,998008,12.3483
135,2025-03-28 23:37:00,9,998284,12.3517
136,2025-03-28 23:37:02,9.6,998312,12.3520
137,2025-03-28 23:37:03,8.3,998708,12.3569
138,2025-03-28 23:37:04,9.4,997940,12.3474
139,2025-03-28 23:37:05,9,996648,12.3314
