ID,Timestamp,%CPU (global),Capacidad de memoria utilizada,% Memoria utilizada
0,2025-03-23 09:51:23,100,1987984,12.4245
1,2025-03-23 09:51:24,100,1991780,12.4482
2,2025-03-23 09:51:25,100,1990620,12.4410
3,2025-03-23 09:51:27,100,1990488,12.4402
4,2025-03-23 09:51:28,100,1992544,12.4530
5,2025-03-23 09:51:29,100,1992740,12.4542
6,2025-03-23 09:51:30,100,1992740,12.4542
7,2025-03-23 09:51:32,100,1992488,12.4527
8,2025-03-23 09:51:33,100,1991708,12.4478
9,2025-03-23 09:51:34,100,1991576,12.4470
10,2025-03-23 09:51:36,100,1991828,12.4485
11,2025-03-23 09:51:37,100,1991828,12.4485
12,2025-03-23 09:51:38,100,1991820,12.4485
13,2025-03-23 09:51:40,100,1991820,12.4485
14,2025-03-23 09:51:41,100,1991820,12.4485
15,2025-03-23 09:51:42,100,1991820,12.4485
16,2025-03-23 09:51:44,100,1991560,12.4469
17,2025-03-23 09:51:45,100,1991560,12.4469
18,2025-03-23 09:51:46,100,1991560,12.4469
19,2025-03-23 09:51:48,100,1990188,12.4383
20,2025-03-23 09:51:49,100,1990684,12.4414
21,2025-03-23 09:51:50,100,1989164,12.4319
22,2025-03-23 09:51:51,100,1989480,12.4339
23,2025-03-23 09:51:53,100,1989352,12.4331
24,2025-03-23 09:51:54,100,1989352,12.4331
25,2025-03-23 09:51:55,100,1989352,12.4331
26,2025-03-23 09:51:57,100,1989344,12.4330
27,2025-03-23 09:51:58,100,1989596,12.4346
28,2025-03-23 09:51:59,100,1989596,12.4346
29,2025-03-23 09:52:01,100,1991028,12.4435
