ID,Timestamp,%CPU (global),Capacidad de memoria utilizada,% Memoria utilizada
0,2025-03-22 14:16:54,27,1088116,13.4632
1,2025-03-22 14:16:55,26.3,1090096,13.4877
2,2025-03-22 14:16:56,25.9,1091128,13.5005
3,2025-03-22 14:16:58,26.7,1090556,13.4934
4,2025-03-22 14:16:59,26.3,1090584,13.4938
5,2025-03-22 14:17:00,26.2,1089052,13.4748
6,2025-03-22 14:17:01,26.8,1086248,13.4401
7,2025-03-22 14:17:03,25.9,1086796,13.4469
8,2025-03-22 14:17:04,26.3,1088688,13.4703
9,2025-03-22 14:17:05,26.6,1088956,13.4736
10,2025-03-22 14:17:07,25.9,1088692,13.4704
11,2025-03-22 14:17:08,25.7,1088688,13.4703
12,2025-03-22 14:17:09,26.2,1088940,13.4734
13,2025-03-22 14:17:10,26.3,1088500,13.4680
14,2025-03-22 14:17:12,25.7,1087712,13.4582
15,2025-03-22 14:17:13,26.1,1087460,13.4551
16,2025-03-22 14:17:14,25.9,1086980,13.4492
17,2025-03-22 14:17:16,25.7,1087116,13.4509
18,2025-03-22 14:17:17,26.3,1087132,13.4511
19,2025-03-22 14:17:18,27,1086692,13.4456
20,2025-03-22 14:17:19,25.9,1087280,13.4529
21,2025-03-22 14:17:21,25.9,1086728,13.4461
22,2025-03-22 14:17:22,26.7,1087684,13.4579
23,2025-03-22 14:17:23,26.3,1087736,13.4585
24,2025-03-22 14:17:25,25.7,1088000,13.4618
25,2025-03-22 14:17:26,26.5,1088124,13.4633
26,2025-03-22 14:17:27,25.9,1088448,13.4674
27,2025-03-22 14:17:28,25.9,1088968,13.4738
28,2025-03-22 14:17:30,25.7,1090788,13.4963
29,2025-03-22 14:17:31,26.4,1090640,13.4945
30,2025-03-22 14:17:32,26.8,1090916,13.4979
31,2025-03-22 14:17:34,27.1,1090268,13.4899
32,2025-03-22 14:17:35,26.1,1090512,13.4929
33,2025-03-22 14:17:36,26.5,1091000,13.4989
34,2025-03-22 14:17:37,25.9,1090764,13.4960
35,2025-03-22 14:17:39,26.8,1090552,13.4934
36,2025-03-22 14:17:40,25.9,1090552,13.4934
37,2025-03-22 14:17:41,25.6,1090044,13.4871
38,2025-03-22 14:17:42,26.3,1089500,13.4804
39,2025-03-22 14:17:44,25.9,1089580,13.4814
40,2025-03-22 14:17:45,26.1,1089164,13.4762
41,2025-03-22 14:17:46,26.1,1089212,13.4768
42,2025-03-22 14:17:47,25,1089220,13.4769
43,2025-03-22 14:17:49,25.6,1088968,13.4738
44,2025-03-22 14:17:50,26.1,1089392,13.4790
45,2025-03-22 14:17:51,26.1,1089668,13.4824
46,2025-03-22 14:17:53,25.8,1088976,13.4739
47,2025-03-22 14:17:54,26.1,1089220,13.4769
48,2025-03-22 14:17:55,25.4,1089232,13.4771
