ID,Timestamp,%CPU (global),Capacidad de memoria utilizada,% Memoria utilizada
0,2025-03-15 13:51:57,15.7,6674176,41.7123
1,2025-03-15 13:51:58,14,6680496,41.7518
2,2025-03-15 13:51:59,14.1,6683504,41.7706
3,2025-03-15 13:52:00,30.6,6669352,41.6821
4,2025-03-15 13:52:02,14.1,5379224,33.6191
5,2025-03-15 13:52:03,14.1,5355344,33.4698
6,2025-03-15 13:52:04,14.1,5348396,33.4264
7,2025-03-15 13:52:05,14.1,5342456,33.3893
8,2025-03-15 13:52:07,25.6,5338032,33.3616
9,2025-03-15 13:52:08,12.9,5333940,33.3361
10,2025-03-15 13:52:09,14.1,5330168,33.3125
11,2025-03-15 13:52:10,12.9,5329948,33.3111
12,2025-03-15 13:52:11,15.5,5330132,33.3123
13,2025-03-15 13:52:13,15.1,5330636,33.3154
14,2025-03-15 13:52:14,14,5329940,33.3111
15,2025-03-15 13:52:15,14,5317188,33.2314
16,2025-03-15 13:52:16,13.1,5316336,33.2261
17,2025-03-15 13:52:18,13.1,5315596,33.2214
18,2025-03-15 13:52:19,14.9,5315596,33.2214
19,2025-03-15 13:52:20,12.9,5315524,33.2210
20,2025-03-15 13:52:21,12.9,5315520,33.2210
21,2025-03-15 13:52:23,13.1,5315680,33.2220
22,2025-03-15 13:52:24,14.1,5315740,33.2223
23,2025-03-15 13:52:25,16.3,5317268,33.2319
24,2025-03-15 13:52:26,16.5,5338020,33.3616
25,2025-03-15 13:52:27,14.1,5338368,33.3637
26,2025-03-15 13:52:29,13.1,5338872,33.3669
27,2025-03-15 13:52:30,16.1,5339348,33.3699
28,2025-03-15 13:52:31,14.1,5339348,33.3699
29,2025-03-15 13:52:32,13.1,5339348,33.3699
30,2025-03-15 13:52:34,14.1,5339348,33.3699
31,2025-03-15 13:52:35,14.1,5339584,33.3713
32,2025-03-15 13:52:36,14,5345604,33.4090
33,2025-03-15 13:52:37,14,5351620,33.4466
34,2025-03-15 13:52:39,13.1,5351796,33.4477
35,2025-03-15 13:52:40,14.1,5352056,33.4493
36,2025-03-15 13:52:41,12.9,5352056,33.4493
37,2025-03-15 13:52:42,13.1,5352056,33.4493
38,2025-03-15 13:52:43,12.9,5352044,33.4492
39,2025-03-15 13:52:45,13.1,5352360,33.4512
40,2025-03-15 13:52:46,13.1,5352612,33.4528
41,2025-03-15 13:52:47,12.9,5352080,33.4494
42,2025-03-15 13:52:48,12.9,5352072,33.4494
43,2025-03-15 13:52:50,14,5352324,33.4510
44,2025-03-15 13:52:51,11.9,5352568,33.4525
45,2025-03-15 13:52:52,14,5352568,33.4525
46,2025-03-15 13:52:53,13.1,5353320,33.4572
47,2025-03-15 13:52:54,12.9,5345256,33.4068
48,2025-03-15 13:52:56,14.1,5346388,33.4139
49,2025-03-15 13:52:57,15.1,5345712,33.4096
50,2025-03-15 13:52:58,14,5345600,33.4089
