ID,Timestamp,%CPU (global),Capacidad de memoria utilizada,% Memoria utilizada
0,2025-03-29 04:27:38,13.3,1772140,11.0755
1,2025-03-29 04:27:39,13.3,1771896,11.0740
2,2025-03-29 04:27:40,13.3,1771956,11.0744
3,2025-03-29 04:27:41,14.3,1771956,11.0744
4,2025-03-29 04:27:43,12,1771948,11.0743
5,2025-03-29 04:27:44,12.2,1771948,11.0743
6,2025-03-29 04:27:45,13.1,1771948,11.0743
7,2025-03-29 04:27:46,13.1,1772188,11.0758
8,2025-03-29 04:27:47,13.3,1772700,11.0790
9,2025-03-29 04:27:49,13.1,1773196,11.0821
10,2025-03-29 04:27:50,13.3,1774200,11.0884
11,2025-03-29 04:27:51,13.1,1773672,11.0851
12,2025-03-29 04:27:52,13.1,1774200,11.0884
13,2025-03-29 04:27:54,13.1,1774944,11.0930
14,2025-03-29 04:27:55,13.1,1774428,11.0898
15,2025-03-29 04:27:56,13.1,1774176,11.0882
16,2025-03-29 04:27:57,12.2,1773924,11.0867
17,2025-03-29 04:27:58,13.1,1773420,11.0835
18,2025-03-29 04:28:00,13.1,1772852,11.0800
19,2025-03-29 04:28:01,14.3,1772348,11.0768
20,2025-03-29 04:28:02,14.1,1771900,11.0740
21,2025-03-29 04:28:03,13.1,1772152,11.0756
22,2025-03-29 04:28:05,13.1,1771648,11.0724
23,2025-03-29 04:28:06,14.1,1771644,11.0724
24,2025-03-29 04:28:07,14.1,1771892,11.0740
25,2025-03-29 04:28:08,14.1,1771640,11.0724
26,2025-03-29 04:28:09,13.3,1771892,11.0740
27,2025-03-29 04:28:11,13.1,1772144,11.0755
28,2025-03-29 04:28:12,12.2,1772144,11.0755
29,2025-03-29 04:28:13,12,1772888,11.0802
30,2025-03-29 04:28:14,12.2,1774148,11.0881
31,2025-03-29 04:28:16,13.1,1774388,11.0896
32,2025-03-29 04:28:17,13.1,1774636,11.0911
33,2025-03-29 04:28:18,14.3,1775396,11.0959
34,2025-03-29 04:28:19,13.1,1775636,11.0974
35,2025-03-29 04:28:20,13.3,1775216,11.0947
36,2025-03-29 04:28:22,14.3,1775716,11.0979
