ID,Timestamp,%CPU (global),Capacidad de memoria utilizada,% Memoria utilizada
0,2025-03-29 03:11:42,94.5,999380,12.3652
1,2025-03-29 03:11:43,100,1000736,12.3820
2,2025-03-29 03:11:44,100,1002512,12.4040
3,2025-03-29 03:11:46,100,1003040,12.4105
4,2025-03-29 03:11:47,100,1002584,12.4049
5,2025-03-29 03:11:49,100,1002556,12.4045
6,2025-03-29 03:11:50,100,1004296,12.4261
7,2025-03-29 03:11:51,100,1003148,12.4119
8,2025-03-29 03:11:53,100,1003452,12.4156
9,2025-03-29 03:11:54,100,1004240,12.4254
10,2025-03-29 03:11:56,100,1003716,12.4189
11,2025-03-29 03:11:57,100,1003064,12.4108
12,2025-03-29 03:11:58,100,1002736,12.4068
13,2025-03-29 03:12:00,100,1002452,12.4033
14,2025-03-29 03:12:01,100,1001948,12.3970
15,2025-03-29 03:12:03,100,1002464,12.4034
16,2025-03-29 03:12:04,100,1002416,12.4028
17,2025-03-29 03:12:06,100,1002432,12.4030
18,2025-03-29 03:12:07,100,1002780,12.4073
19,2025-03-29 03:12:08,100,1001892,12.3963
20,2025-03-29 03:12:10,100,1001292,12.3889
21,2025-03-29 03:12:11,100,1001244,12.3883
22,2025-03-29 03:12:13,100,1000332,12.3770
