ID,Timestamp,%CPU (global),Capacidad de memoria utilizada,% Memoria utilizada
0,2025-03-29 03:03:58,35.6,1003252,12.4131
1,2025-03-29 03:03:59,35.5,1005480,12.4407
2,2025-03-29 03:04:00,34.5,1005748,12.4440
3,2025-03-29 03:04:02,35.1,1005920,12.4462
4,2025-03-29 03:04:03,34.7,1006432,12.4525
5,2025-03-29 03:04:04,35.3,1006452,12.4527
6,2025-03-29 03:04:05,34.6,1006692,12.4557
7,2025-03-29 03:04:07,35.1,1006392,12.4520
8,2025-03-29 03:04:08,35.3,1006408,12.4522
9,2025-03-29 03:04:09,34.9,1006036,12.4476
10,2025-03-29 03:04:11,34.1,1006344,12.4514
11,2025-03-29 03:04:12,34.7,1008144,12.4737
12,2025-03-29 03:04:13,35,1006720,12.4561
13,2025-03-29 03:04:15,34.7,1005720,12.4437
14,2025-03-29 03:04:16,34.8,1005520,12.4412
15,2025-03-29 03:04:17,34.7,1005500,12.4410
16,2025-03-29 03:04:18,35.1,1005704,12.4435
17,2025-03-29 03:04:20,34.7,1005772,12.4443
18,2025-03-29 03:04:21,35.1,1005836,12.4451
19,2025-03-29 03:04:22,34.3,1005664,12.4430
20,2025-03-29 03:04:24,35.1,1005548,12.4416
21,2025-03-29 03:04:25,35.1,1005736,12.4439
22,2025-03-29 03:04:26,33.8,1005460,12.4405
23,2025-03-29 03:04:28,35.1,1006376,12.4518
24,2025-03-29 03:04:29,34.1,1006872,12.4579
25,2025-03-29 03:04:30,35.1,1005904,12.4460
26,2025-03-29 03:04:31,35,1005756,12.4441
27,2025-03-29 03:04:33,34.3,1006684,12.4556
28,2025-03-29 03:04:34,35.3,1005788,12.4445
29,2025-03-29 03:04:35,35.1,1006128,12.4487
30,2025-03-29 03:04:37,35.1,1006244,12.4502
31,2025-03-29 03:04:38,35.5,1005988,12.4470
32,2025-03-29 03:04:39,34.9,1006468,12.4529
33,2025-03-29 03:04:41,34.9,1006408,12.4522
34,2025-03-29 03:04:42,35.3,1006632,12.4550
35,2025-03-29 03:04:43,34.6,1006892,12.4582
36,2025-03-29 03:04:44,35.1,1007004,12.4596
37,2025-03-29 03:04:46,35.1,1007356,12.4639
38,2025-03-29 03:04:47,34.9,1007156,12.4615
39,2025-03-29 03:04:48,35.3,1005516,12.4412
40,2025-03-29 03:04:50,35.1,1006416,12.4523
41,2025-03-29 03:04:51,35.3,1006004,12.4472
42,2025-03-29 03:04:52,34.9,1005948,12.4465
43,2025-03-29 03:04:54,34.3,1006440,12.4526
44,2025-03-29 03:04:55,35.1,1006008,12.4472
45,2025-03-29 03:04:56,34.5,1005744,12.4440
46,2025-03-29 03:04:57,35.1,1005472,12.4406
47,2025-03-29 03:04:59,35.1,1005604,12.4422
48,2025-03-29 03:05:00,34.5,1005392,12.4396
49,2025-03-29 03:05:01,34.6,1005344,12.4390
50,2025-03-29 03:05:03,35.1,1004868,12.4331
51,2025-03-29 03:05:04,34.9,1006008,12.4472
52,2025-03-29 03:05:05,35.1,1004960,12.4343
53,2025-03-29 03:05:06,35.3,1005588,12.4421
54,2025-03-29 03:05:08,35.3,1005628,12.4425
55,2025-03-29 03:05:09,34.4,1005292,12.4384
56,2025-03-29 03:05:10,35.3,1005540,12.4415
57,2025-03-29 03:05:12,35.1,1006080,12.4481
58,2025-03-29 03:05:13,34.9,1004880,12.4333
59,2025-03-29 03:05:14,34.7,1005336,12.4389
60,2025-03-29 03:05:16,35.8,1005444,12.4403
61,2025-03-29 03:05:17,35.1,1005288,12.4383
62,2025-03-29 03:05:18,34.9,1005700,12.4434
63,2025-03-29 03:05:20,35.3,1006388,12.4519
64,2025-03-29 03:05:21,34.3,1005220,12.4375
65,2025-03-29 03:05:22,34.3,1005636,12.4426
66,2025-03-29 03:05:23,35.1,1005696,12.4434
67,2025-03-29 03:05:25,35.1,1005360,12.4392
68,2025-03-29 03:05:26,34.5,1005064,12.4356
69,2025-03-29 03:05:27,34.3,1005020,12.4350
70,2025-03-29 03:05:29,34.7,1004760,12.4318
71,2025-03-29 03:05:30,35.3,1004776,12.4320
72,2025-03-29 03:05:31,35.3,1005380,12.4395
73,2025-03-29 03:05:32,34.7,1005144,12.4366
74,2025-03-29 03:05:34,34.9,1005608,12.4423
75,2025-03-29 03:05:35,35.3,1004984,12.4346
76,2025-03-29 03:05:36,34.9,1004708,12.4312
77,2025-03-29 03:05:38,35.1,1005464,12.4405
78,2025-03-29 03:05:39,35,1004884,12.4333
79,2025-03-29 03:05:40,35.2,1005276,12.4382
80,2025-03-29 03:05:42,34.3,1004776,12.4320
81,2025-03-29 03:05:43,35.3,1005092,12.4359
82,2025-03-29 03:05:44,35.1,1003700,12.4187
83,2025-03-29 03:05:45,35.1,1003200,12.4125
84,2025-03-29 03:05:47,34.5,1003992,12.4223
85,2025-03-29 03:05:48,34.7,1004452,12.4280
